mes_referencia;CIDADE;BLOCO;CATEGORIA;SIT_LIG;ligacoes;economias_totais;economias_sociais;economias_sabren
2026-05-01;RIO DE JANEIRO - A;Bloco 4;PUBLICA;CORTE PEDIDO;2;2;0;0
2026-05-01;RIO DE JANEIRO - A;Bloco 4;INDUSTRIAL;DESATIVADA;4;4;0;0
2026-05-01;RIO DE JANEIRO - A;Bloco 4;INDUSTRIAL;CORTE PEDIDO;8;8;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;DESATIVADA;17817;18550;1776;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;CORTE PEDIDO;927;1912;923;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;CORTADA;36300;56727;9650;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;ATIVA;82024;125501;19106;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;CORTADA;3135;5054;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;CORTE PEDIDO;228;327;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;DESATIVADA;657;667;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;INDUSTRIAL;ATIVA;287;332;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;INATIVA;1;6;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;PROVISÓRIA;2;2;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;PUBLICA;ATIVA;1026;2549;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;INDUSTRIAL;DESATIVADA;9;9;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;INDUSTRIAL;CORTE PEDIDO;15;15;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;INDUSTRIAL;CORTADA;47;47;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;PUBLICA;DESATIVADA;21;21;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;PUBLICA;CORTE PEDIDO;16;19;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;PUBLICA;CORTADA;40;49;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;ATIVA;7732;13225;0;0
2026-05-01;DUAS BARRAS;Bloco 1;RESIDENCIAL;ATIVA;2849;3274;242;0
2026-05-01;DUAS BARRAS;Bloco 1;RESIDENCIAL;CORTADA;234;254;8;0
2026-05-01;DUAS BARRAS;Bloco 1;RESIDENCIAL;DESATIVADA;52;52;0;0
2026-05-01;DUAS BARRAS;Bloco 1;RESIDENCIAL;CORTE PEDIDO;5;5;0;0
2026-05-01;CORDEIRO;Bloco 1;RESIDENCIAL;ATIVA;6462;8544;429;0
2026-05-01;CORDEIRO;Bloco 1;RESIDENCIAL;CORTADA;353;397;26;0
2026-05-01;DUAS BARRAS;Bloco 1;COMERCIAL;ATIVA;176;198;0;0
2026-05-01;CORDEIRO;Bloco 1;RESIDENCIAL;DESATIVADA;51;55;0;0
2026-05-01;DUAS BARRAS;Bloco 1;PUBLICA;ATIVA;98;116;0;0
2026-05-01;DUAS BARRAS;Bloco 1;COMERCIAL;CORTADA;23;25;0;0
2026-05-01;DUAS BARRAS;Bloco 1;COMERCIAL;DESATIVADA;1;1;0;0
2026-05-01;DUAS BARRAS;Bloco 1;INDUSTRIAL;ATIVA;1;1;0;0
2026-05-01;DUAS BARRAS;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-05-01;CORDEIRO;Bloco 1;COMERCIAL;ATIVA;573;851;0;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;RESIDENCIAL;DESATIVADA;178;189;0;0
2026-05-01;CORDEIRO;Bloco 1;PUBLICA;ATIVA;127;150;0;0
2026-05-01;CORDEIRO;Bloco 1;PUBLICA;CORTADA;1;1;0;0
2026-05-01;CORDEIRO;Bloco 1;COMERCIAL;CORTADA;37;48;0;0
2026-05-01;CORDEIRO;Bloco 1;COMERCIAL;DESATIVADA;5;8;0;0
2026-05-01;CORDEIRO;Bloco 1;INDUSTRIAL;ATIVA;8;9;0;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;RESIDENCIAL;ATIVA;8918;10317;890;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;RESIDENCIAL;CORTADA;1680;2021;130;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;RESIDENCIAL;CORTE PEDIDO;2;2;1;0
2026-05-01;CANTAGALO;Bloco 1;RESIDENCIAL;ATIVA;5037;6298;321;0
2026-05-01;CANTAGALO;Bloco 1;RESIDENCIAL;CORTADA;329;358;28;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;COMERCIAL;ATIVA;287;496;0;0
2026-05-01;CANTAGALO;Bloco 1;RESIDENCIAL;DESATIVADA;52;53;0;0
2026-05-01;CANTAGALO;Bloco 1;RESIDENCIAL;CORTE PEDIDO;5;6;0;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;PUBLICA;ATIVA;87;120;0;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;PUBLICA;CORTADA;3;3;0;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;PUBLICA;DESATIVADA;1;1;0;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;COMERCIAL;DESATIVADA;11;19;0;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;INDUSTRIAL;ATIVA;4;4;0;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;INDUSTRIAL;CORTADA;7;9;0;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;COMERCIAL;CORTADA;122;213;0;0
2026-05-01;CASIMIRO DE ABREU;Bloco 1;COMERCIAL;CORTE PEDIDO;2;2;0;0
2026-05-01;CAMBUCI;Bloco 1;RESIDENCIAL;ATIVA;4577;4944;606;0
2026-05-01;CAMBUCI;Bloco 1;RESIDENCIAL;CORTADA;423;442;47;0
2026-05-01;CANTAGALO;Bloco 1;COMERCIAL;ATIVA;355;527;0;0
2026-05-01;CAMBUCI;Bloco 1;RESIDENCIAL;DESATIVADA;40;42;2;0
2026-05-01;CAMBUCI;Bloco 1;RESIDENCIAL;CORTE PEDIDO;7;7;0;0
2026-05-01;CANTAGALO;Bloco 1;COMERCIAL;CORTADA;40;60;0;0
2026-05-01;CANTAGALO;Bloco 1;PUBLICA;ATIVA;160;223;0;0
2026-05-01;CANTAGALO;Bloco 1;COMERCIAL;DESATIVADA;3;4;0;0
2026-05-01;CANTAGALO;Bloco 1;INDUSTRIAL;ATIVA;5;5;0;0
2026-05-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;DESATIVADA;10261;11015;292;0
2026-05-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;ATIVA;677;755;5;0
2026-05-01;CACHOEIRAS DE MACACU;Bloco 1;PUBLICA;ATIVA;24;27;0;0
2026-05-01;CACHOEIRAS DE MACACU;Bloco 1;COMERCIAL;ATIVA;15;18;0;0
2026-05-01;CACHOEIRAS DE MACACU;Bloco 1;COMERCIAL;CORTADA;7;7;0;0
2026-05-01;CACHOEIRAS DE MACACU;Bloco 1;COMERCIAL;DESATIVADA;2;2;0;0
2026-05-01;CACHOEIRAS DE MACACU;Bloco 1;INDUSTRIAL;ATIVA;3;3;0;0
2026-05-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;INATIVA;51;58;24;0
2026-05-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;PROVISÓRIA;13;13;7;0
2026-05-01;CAMBUCI;Bloco 1;COMERCIAL;ATIVA;174;230;0;0
2026-05-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;DESATIVADA;22;26;0;0
2026-05-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;CORTADA;47;58;0;0
2026-05-01;CAMBUCI;Bloco 1;PUBLICA;CORTADA;5;6;0;0
2026-05-01;CAMBUCI;Bloco 1;PUBLICA;ATIVA;126;166;0;0
2026-05-01;CAMBUCI;Bloco 1;COMERCIAL;CORTADA;31;39;0;0
2026-05-01;CAMBUCI;Bloco 1;COMERCIAL;DESATIVADA;1;1;0;0
2026-05-01;CAMBUCI;Bloco 1;INDUSTRIAL;ATIVA;1;1;0;0
2026-05-01;CAMBUCI;Bloco 1;INDUSTRIAL;CORTADA;2;2;0;0
2026-05-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;CORTADA;16709;26562;4552;0
2026-05-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;CORTE PEDIDO;117;202;9;0
2026-05-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;ATIVA;54353;81623;30967;0
2026-05-01;BELFORD ROXO;Bloco 4;COMERCIAL;CORTADA;1460;2372;0;0
2026-05-01;BELFORD ROXO;Bloco 4;COMERCIAL;CORTE PEDIDO;49;57;0;0
2026-05-01;BELFORD ROXO;Bloco 4;COMERCIAL;DESATIVADA;339;372;0;0
2026-05-01;BELFORD ROXO;Bloco 4;PUBLICA;ATIVA;610;1137;0;0
2026-05-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;CORTE PEDIDO;15;15;0;0
2026-05-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;DESATIVADA;1;1;0;0
2026-05-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;ATIVA;33;36;0;0
2026-05-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;CORTADA;12;13;0;0
2026-05-01;BELFORD ROXO;Bloco 4;COMERCIAL;INATIVA;1;1;0;0
2026-05-01;BELFORD ROXO;Bloco 4;PUBLICA;CORTADA;11;22;0;0
2026-05-01;BELFORD ROXO;Bloco 4;PUBLICA;DESATIVADA;2;2;0;0
2026-05-01;BELFORD ROXO;Bloco 4;PUBLICA;INATIVA;1;1;0;0
2026-05-01;BELFORD ROXO;Bloco 4;PUBLICA;CORTE PEDIDO;5;5;0;0
2026-05-01;BELFORD ROXO;Bloco 4;COMERCIAL;ATIVA;2905;3990;0;0
2026-05-01;APERIBE;Bloco 1;RESIDENCIAL;CORTE PEDIDO;22;24;20;0
2026-05-01;APERIBE;Bloco 1;RESIDENCIAL;DESATIVADA;7;7;2;0
2026-05-01;APERIBE;Bloco 1;RESIDENCIAL;CORTADA;241;259;149;0
2026-05-01;APERIBE;Bloco 1;RESIDENCIAL;ATIVA;3780;4041;2346;0
2026-05-01;APERIBE;Bloco 1;PUBLICA;ATIVA;90;108;0;0
2026-05-01;APERIBE;Bloco 1;INDUSTRIAL;ATIVA;6;6;0;0
2026-05-01;APERIBE;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-05-01;APERIBE;Bloco 1;COMERCIAL;DESATIVADA;3;3;0;0
2026-05-01;APERIBE;Bloco 1;COMERCIAL;CORTADA;23;35;0;0
2026-05-01;APERIBE;Bloco 1;COMERCIAL;ATIVA;101;116;0;0
2026-05-01;APERIBE;Bloco 1;COMERCIAL;CORTE PEDIDO;3;4;0;0
2026-05-01;NILOPOLIS;Bloco 4;RESIDENCIAL;CORTADA;8342;12490;182;0
2026-05-01;NILOPOLIS;Bloco 4;RESIDENCIAL;DESATIVADA;1759;1833;14;0
2026-05-01;NILOPOLIS;Bloco 4;RESIDENCIAL;CORTE PEDIDO;1;1;0;0
2026-05-01;NILOPOLIS;Bloco 4;RESIDENCIAL;INATIVA;50;56;0;0
2026-05-01;NILOPOLIS;Bloco 4;RESIDENCIAL;PROVISÓRIA;7;8;1;0
2026-05-01;NILOPOLIS;Bloco 4;RESIDENCIAL;ATIVA;27726;38641;1025;0
2026-05-01;NILOPOLIS;Bloco 4;COMERCIAL;ATIVA;1702;2917;0;0
2026-05-01;NILOPOLIS;Bloco 4;COMERCIAL;CORTADA;982;1505;0;0
2026-05-01;NILOPOLIS;Bloco 4;COMERCIAL;DESATIVADA;59;60;0;0
2026-05-01;NILOPOLIS;Bloco 4;PUBLICA;ATIVA;271;564;0;0
2026-05-01;NILOPOLIS;Bloco 4;INDUSTRIAL;CORTADA;12;12;0;0
2026-05-01;NILOPOLIS;Bloco 4;INDUSTRIAL;DESATIVADA;1;1;0;0
2026-05-01;NILOPOLIS;Bloco 4;INDUSTRIAL;INATIVA;1;1;0;0
2026-05-01;NILOPOLIS;Bloco 4;INDUSTRIAL;ATIVA;13;15;0;0
2026-05-01;NILOPOLIS;Bloco 4;COMERCIAL;INATIVA;1;1;0;0
2026-05-01;NILOPOLIS;Bloco 4;COMERCIAL;PROVISÓRIA;1;1;0;0
2026-05-01;NILOPOLIS;Bloco 4;PUBLICA;CORTADA;6;10;0;0
2026-05-01;MIRACEMA;Bloco 1;RESIDENCIAL;ATIVA;8822;9589;1940;0
2026-05-01;MIRACEMA;Bloco 1;RESIDENCIAL;CORTADA;485;517;55;0
2026-05-01;MIRACEMA;Bloco 1;RESIDENCIAL;DESATIVADA;12;13;1;0
2026-05-01;MIRACEMA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;27;28;3;0
2026-05-01;MESQUITA;Bloco 4;RESIDENCIAL;CORTADA;7894;14078;571;0
2026-05-01;MESQUITA;Bloco 4;RESIDENCIAL;DESATIVADA;861;929;1;0
2026-05-01;MIRACEMA;Bloco 1;COMERCIAL;ATIVA;584;727;0;0
2026-05-01;MESQUITA;Bloco 4;RESIDENCIAL;INATIVA;96;123;0;0
2026-05-01;MESQUITA;Bloco 4;RESIDENCIAL;PROVISÓRIA;16;24;0;0
2026-05-01;MIRACEMA;Bloco 1;COMERCIAL;CORTADA;53;65;0;0
2026-05-01;MIRACEMA;Bloco 1;PUBLICA;ATIVA;186;245;0;0
2026-05-01;MIRACEMA;Bloco 1;INDUSTRIAL;ATIVA;13;13;0;0
2026-05-01;MIRACEMA;Bloco 1;COMERCIAL;CORTE PEDIDO;9;10;0;0
2026-05-01;MESQUITA;Bloco 4;RESIDENCIAL;ATIVA;28348;40475;4373;0
2026-05-01;MESQUITA;Bloco 4;COMERCIAL;CORTADA;814;1341;0;0
2026-05-01;MESQUITA;Bloco 4;COMERCIAL;DESATIVADA;21;24;0;0
2026-05-01;MESQUITA;Bloco 4;INDUSTRIAL;ATIVA;12;12;0;0
2026-05-01;MESQUITA;Bloco 4;COMERCIAL;INATIVA;6;7;0;0
2026-05-01;MESQUITA;Bloco 4;COMERCIAL;PROVISÓRIA;1;1;0;0
2026-05-01;MESQUITA;Bloco 4;COMERCIAL;CORTE PEDIDO;1;1;0;0
2026-05-01;MESQUITA;Bloco 4;PUBLICA;ATIVA;309;604;0;0
2026-05-01;MESQUITA;Bloco 4;PUBLICA;CORTADA;8;9;0;0
2026-05-01;MARICA;Bloco 1;RESIDENCIAL;DESATIVADA;2088;2110;14;0
2026-05-01;MARICA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;41;41;1;0
2026-05-01;MARICA;Bloco 1;RESIDENCIAL;CORTADA;13286;16532;3008;0
2026-05-01;MESQUITA;Bloco 4;COMERCIAL;ATIVA;1698;2194;0;0
2026-05-01;MARICA;Bloco 1;RESIDENCIAL;INATIVA;6;6;5;0
2026-05-01;MARICA;Bloco 1;RESIDENCIAL;PROVISÓRIA;1;1;0;0
2026-05-01;MARICA;Bloco 1;RESIDENCIAL;ATIVA;52671;58888;6436;0
2026-05-01;MAGE;Bloco 1;RESIDENCIAL;DESATIVADA;3916;4309;247;0
2026-05-01;MAGE;Bloco 1;RESIDENCIAL;INATIVA;225;279;0;0
2026-05-01;MARICA;Bloco 1;COMERCIAL;ATIVA;1279;2386;0;0
2026-05-01;MARICA;Bloco 1;COMERCIAL;CORTADA;425;805;0;0
2026-05-01;MARICA;Bloco 1;PUBLICA;ATIVA;335;466;0;0
2026-05-01;MARICA;Bloco 1;INDUSTRIAL;CORTADA;5;5;0;0
2026-05-01;MARICA;Bloco 1;INDUSTRIAL;CORTE PEDIDO;1;1;0;0
2026-05-01;MARICA;Bloco 1;COMERCIAL;DESATIVADA;23;24;0;0
2026-05-01;MARICA;Bloco 1;INDUSTRIAL;ATIVA;16;17;0;0
2026-05-01;MARICA;Bloco 1;COMERCIAL;CORTE PEDIDO;11;15;0;0
2026-05-01;MARICA;Bloco 1;PUBLICA;CORTADA;16;16;0;0
2026-05-01;MARICA;Bloco 1;PUBLICA;DESATIVADA;8;8;0;0
2026-05-01;MARICA;Bloco 1;PUBLICA;PROVISÓRIA;1;1;0;0
2026-05-01;MARICA;Bloco 1;PUBLICA;CORTE PEDIDO;1;1;0;0
2026-05-01;MAGE;Bloco 1;RESIDENCIAL;CORTADA;7512;10822;1138;0
2026-05-01;MAGE;Bloco 1;RESIDENCIAL;CORTE PEDIDO;107;136;23;0
2026-05-01;MAGE;Bloco 1;RESIDENCIAL;ATIVA;15561;20524;4000;0
2026-05-01;JAPERI;Bloco 4;RESIDENCIAL;DESATIVADA;1740;1810;86;0
2026-05-01;JAPERI;Bloco 4;RESIDENCIAL;INATIVA;164;168;1;0
2026-05-01;MAGE;Bloco 1;COMERCIAL;ATIVA;1094;1787;0;0
2026-05-01;JAPERI;Bloco 4;RESIDENCIAL;PROVISÓRIA;1;1;0;0
2026-05-01;MAGE;Bloco 1;COMERCIAL;CORTADA;904;1476;0;0
2026-05-01;MAGE;Bloco 1;COMERCIAL;CORTE PEDIDO;38;88;0;0
2026-05-01;MAGE;Bloco 1;INDUSTRIAL;ATIVA;14;14;0;0
2026-05-01;MAGE;Bloco 1;COMERCIAL;INATIVA;14;19;0;0
2026-05-01;MAGE;Bloco 1;INDUSTRIAL;CORTADA;10;13;0;0
2026-05-01;MAGE;Bloco 1;INDUSTRIAL;CORTE PEDIDO;1;1;0;0
2026-05-01;MAGE;Bloco 1;INDUSTRIAL;DESATIVADA;2;2;0;0
2026-05-01;MAGE;Bloco 1;COMERCIAL;DESATIVADA;216;261;0;0
2026-05-01;MAGE;Bloco 1;PUBLICA;ATIVA;262;603;0;0
2026-05-01;MAGE;Bloco 1;PUBLICA;CORTADA;3;3;0;0
2026-05-01;MAGE;Bloco 1;PUBLICA;DESATIVADA;2;2;0;0
2026-05-01;JAPERI;Bloco 4;RESIDENCIAL;CORTADA;6409;7725;1038;0
2026-05-01;JAPERI;Bloco 4;RESIDENCIAL;ATIVA;7045;7968;1890;0
2026-05-01;ITAOCARA;Bloco 1;RESIDENCIAL;CORTADA;466;495;44;0
2026-05-01;ITAOCARA;Bloco 1;RESIDENCIAL;ATIVA;7278;8389;918;0
2026-05-01;JAPERI;Bloco 4;COMERCIAL;ATIVA;378;486;0;0
2026-05-01;ITAOCARA;Bloco 1;RESIDENCIAL;DESATIVADA;37;37;0;0
2026-05-01;ITAOCARA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;1;1;0;0
2026-05-01;JAPERI;Bloco 4;COMERCIAL;CORTADA;276;385;0;0
2026-05-01;JAPERI;Bloco 4;PUBLICA;ATIVA;140;215;0;0
2026-05-01;JAPERI;Bloco 4;INDUSTRIAL;ATIVA;32;32;0;0
2026-05-01;JAPERI;Bloco 4;INDUSTRIAL;CORTADA;13;14;0;0
2026-05-01;JAPERI;Bloco 4;COMERCIAL;DESATIVADA;57;81;0;0
2026-05-01;JAPERI;Bloco 4;COMERCIAL;INATIVA;3;11;0;0
2026-05-01;JAPERI;Bloco 4;PUBLICA;CORTADA;7;8;0;0
2026-05-01;ITABORAI;Bloco 1;RESIDENCIAL;DESATIVADA;967;1116;19;0
2026-05-01;ITAOCARA;Bloco 1;COMERCIAL;ATIVA;424;596;0;0
2026-05-01;ITABORAI;Bloco 1;RESIDENCIAL;INATIVA;4;5;1;0
2026-05-01;ITABORAI;Bloco 1;RESIDENCIAL;PROVISÓRIA;2;3;0;0
2026-05-01;ITAOCARA;Bloco 1;PUBLICA;ATIVA;188;232;0;0
2026-05-01;ITAOCARA;Bloco 1;COMERCIAL;CORTADA;51;64;0;0
2026-05-01;ITAOCARA;Bloco 1;COMERCIAL;CORTE PEDIDO;1;1;0;0
2026-05-01;ITAOCARA;Bloco 1;INDUSTRIAL;ATIVA;4;4;0;0
2026-05-01;ITAOCARA;Bloco 1;PUBLICA;CORTADA;3;5;0;0
2026-05-01;ITABORAI;Bloco 1;RESIDENCIAL;CORTADA;5774;7733;221;0
2026-05-01;ITABORAI;Bloco 1;RESIDENCIAL;CORTE PEDIDO;202;285;1;0
2026-05-01;ITABORAI;Bloco 1;RESIDENCIAL;ATIVA;18008;25812;3571;0
2026-05-01;ITABORAI;Bloco 1;PUBLICA;DESATIVADA;3;3;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;INATIVA;602;625;46;0
2026-05-01;ITABORAI;Bloco 1;COMERCIAL;ATIVA;1112;2579;0;0
2026-05-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;PROVISÓRIA;8;8;3;0
2026-05-01;ITABORAI;Bloco 1;COMERCIAL;CORTADA;372;767;0;0
2026-05-01;ITABORAI;Bloco 1;PUBLICA;ATIVA;264;444;0;0
2026-05-01;ITABORAI;Bloco 1;INDUSTRIAL;CORTADA;9;9;0;0
2026-05-01;ITABORAI;Bloco 1;INDUSTRIAL;CORTE PEDIDO;2;2;0;0
2026-05-01;ITABORAI;Bloco 1;INDUSTRIAL;DESATIVADA;1;1;0;0
2026-05-01;ITABORAI;Bloco 1;COMERCIAL;DESATIVADA;52;70;0;0
2026-05-01;ITABORAI;Bloco 1;INDUSTRIAL;ATIVA;17;17;0;0
2026-05-01;ITABORAI;Bloco 1;COMERCIAL;CORTE PEDIDO;34;102;0;0
2026-05-01;ITABORAI;Bloco 1;PUBLICA;CORTADA;12;35;0;0
2026-05-01;ITABORAI;Bloco 1;PUBLICA;CORTE PEDIDO;2;4;0;0
2026-04-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;ATIVA;110986;194186;41496;10771
2026-04-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;CORTADA;18283;29099;4465;1955
2026-04-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;DESATIVADA;7210;8014;4794;1896
2026-04-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;INATIVA;34794;41873;34532;21221
2026-04-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;INATIVA;1086;1634;17;12
2026-04-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;ATIVA;288361;723147;172075;47768
2026-04-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;CORTADA;38592;57185;20354;12544
2026-04-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;DESATIVADA;18631;19495;15338;7390
2026-04-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;CORTADA;6990;10007;1;1
2026-04-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;CORTE PEDIDO;189;224;0;0
2026-04-01;RIO DE JANEIRO - A;Bloco 4;INDUSTRIAL;ATIVA;638;663;1;0
2026-04-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;ATIVA;33156;86124;121;102
2026-04-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;ATIVA;29012;273928;15210;10432
2026-04-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;CORTADA;3934;5237;4303;3976
2026-04-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;INATIVA;9688;10152;9977;7601
2026-04-01;RIO DE JANEIRO - A;Bloco 4;PUBLICA;ATIVA;3998;14418;2;2
2026-04-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;CORTADA;504;859;0;0
2026-04-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;DESATIVADA;1573;1649;1633;1392
2026-04-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;ATIVA;8540;14127;2;1
2026-04-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;INATIVA;309;438;3;2
2026-04-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;INATIVA;10200;11919;7849;5772
2026-04-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;CORTADA;2332;3378;0;0
2026-04-01;RIO DE JANEIRO - B;Bloco 4;INDUSTRIAL;ATIVA;122;129;0;0
2026-04-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;CORTE PEDIDO;71;81;0;0
2026-04-01;RIO DE JANEIRO - B;Bloco 4;PUBLICA;ATIVA;984;1393;0;0
2026-04-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;PROVISÓRIA;10;10;9;8
2026-04-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;DESATIVADA;58;73;0;0
2026-04-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;CORTE PEDIDO;235;336;14;7
2026-04-01;RIO DE JANEIRO - A;Bloco 4;PUBLICA;INATIVA;25;27;0;0
2026-04-01;NOVA IGUAÇU;Bloco 4;RESIDENCIAL;ATIVA;111947;154929;49895;1
2026-04-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;PROVISÓRIA;84;104;47;21
2026-04-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;ATIVA;8244;39964;0;0
2026-04-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;INATIVA;91;138;0;0
2026-04-01;RIO DE JANEIRO;Bloco 1;INDUSTRIAL;DESATIVADA;1;1;0;0
2026-04-01;RIO DE JANEIRO;Bloco 1;PUBLICA;ATIVA;707;2904;0;0
2026-04-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;DESATIVADA;23;29;0;0
2026-04-01;RIO DE JANEIRO - A;Bloco 4;PUBLICA;CORTADA;68;197;0;0
2026-04-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;DESATIVADA;164;188;0;0
2026-04-01;RIO DE JANEIRO - B;Bloco 4;PUBLICA;INATIVA;4;6;0;0
2026-04-01;RIO DE JANEIRO - A;Bloco 4;INDUSTRIAL;INATIVA;13;13;0;0
2026-04-01;RIO DE JANEIRO;Bloco 1;PUBLICA;CORTADA;7;7;0;0
2026-04-01;RIO DE JANEIRO;Bloco 1;PUBLICA;INATIVA;5;5;0;0
2026-04-01;SAO GONCALO;Bloco 1;RESIDENCIAL;ATIVA;135101;221605;50324;0
2026-04-01;SAO GONCALO;Bloco 1;COMERCIAL;INATIVA;1619;2465;0;0
2026-04-01;SAO GONCALO;Bloco 1;INDUSTRIAL;ATIVA;123;313;0;0
2026-04-01;SAO GONCALO;Bloco 1;COMERCIAL;PROVISÓRIA;5;5;0;0
2026-04-01;SAO GONCALO;Bloco 1;PUBLICA;ATIVA;1380;2299;0;0
2026-04-01;SAO GONCALO;Bloco 1;INDUSTRIAL;INATIVA;25;43;0;0
2026-04-01;SAO GONCALO;Bloco 1;INDUSTRIAL;DESATIVADA;9;9;0;0
2026-04-01;SAO GONCALO;Bloco 1;INDUSTRIAL;CORTE PEDIDO;1;1;0;0
2026-04-01;SAO GONCALO;Bloco 1;INDUSTRIAL;CORTADA;60;93;0;0
2026-04-01;SAO GONCALO;Bloco 1;PUBLICA;INATIVA;42;53;0;0
2026-04-01;SAO GONCALO;Bloco 1;PUBLICA;PROVISÓRIA;1;1;0;0
2026-04-01;SAO GONCALO;Bloco 1;PUBLICA;CORTADA;40;67;0;0
2026-04-01;SAO GONCALO;Bloco 1;PUBLICA;CORTE PEDIDO;1;9;0;0
2026-04-01;SAO GONCALO;Bloco 1;PUBLICA;DESATIVADA;7;7;0;0
2026-04-01;SAO GONCALO;Bloco 1;COMERCIAL;CORTADA;3349;6382;0;0
2026-04-01;SAO GONCALO;Bloco 1;COMERCIAL;DESATIVADA;278;325;0;0
2026-04-01;SAO GONCALO;Bloco 1;COMERCIAL;CORTE PEDIDO;76;138;0;0
